walletAddress,approvedAddress,approvalAmount
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2741325970000000000000000
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2683868970000000000000000
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562601795813870920467556326
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2569939970000000000000000
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562585932062117349768556326
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2513329970000000000000000
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640564010343950535684029339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563945492907966423315598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640564005160829189925804339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563940309786620665090598015
